3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
3 4 0 0 0 2
